clean,corrupt,predict,corrupt_labels
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Victoria, then Singapore corresponds to",Singapore,Victoria
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Singapore, then Singapore corresponds to",Singapore,Singapore
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Madrid, then Singapore corresponds to",Singapore,Madrid
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Stockholm, then Singapore corresponds to",Singapore,Stockholm
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Damascus, then Singapore corresponds to",Singapore,Damascus
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Kyiv, then Singapore corresponds to",Singapore,Kyiv
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Hanoi, then Singapore corresponds to",Singapore,Hanoi
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Cardiff, then Singapore corresponds to",Singapore,Cardiff
"If Greenland corresponds to Nuuk, then Singapore corresponds to","If Greenland corresponds to Harare, then Singapore corresponds to",Singapore,Harare
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Djibouti, then Singapore corresponds to",Singapore,Djibouti
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Reykjavík, then Singapore corresponds to",Singapore,Reykjavík
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Antananarivo, then Singapore corresponds to",Singapore,Antananarivo
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Nouakchott, then Singapore corresponds to",Singapore,Nouakchott
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Ulaanbaatar, then Singapore corresponds to",Singapore,Ulaanbaatar
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Naypyidaw, then Singapore corresponds to",Singapore,Naypyidaw
"If Guam corresponds to Hagåtña, then Singapore corresponds to","If Guam corresponds to Mogadishu, then Singapore corresponds to",Singapore,Mogadishu
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tirana, then Palau corresponds to",Ngerulmud,Tirana
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Algiers, then Palau corresponds to",Ngerulmud,Algiers
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Yerevan, then Palau corresponds to",Ngerulmud,Yerevan
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Canberra, then Palau corresponds to",Ngerulmud,Canberra
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Nassau, then Palau corresponds to",Ngerulmud,Nassau
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Dhaka, then Palau corresponds to",Ngerulmud,Dhaka
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Minsk, then Palau corresponds to",Ngerulmud,Minsk
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Belmopan, then Palau corresponds to",Ngerulmud,Belmopan
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Gaborone, then Palau corresponds to",Ngerulmud,Gaborone
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Sofia, then Palau corresponds to",Ngerulmud,Sofia
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Yaoundé, then Palau corresponds to",Ngerulmud,Yaoundé
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Zagreb, then Palau corresponds to",Ngerulmud,Zagreb
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Havana, then Palau corresponds to",Ngerulmud,Havana
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Quito, then Palau corresponds to",Ngerulmud,Quito
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Asmara, then Palau corresponds to",Ngerulmud,Asmara
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tallinn, then Palau corresponds to",Ngerulmud,Tallinn
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Helsinki, then Palau corresponds to",Ngerulmud,Helsinki
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Libreville, then Palau corresponds to",Ngerulmud,Libreville
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Banjul, then Palau corresponds to",Ngerulmud,Banjul
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tbilisi, then Palau corresponds to",Ngerulmud,Tbilisi
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Gibraltar, then Palau corresponds to",Ngerulmud,Gibraltar
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Jakarta, then Palau corresponds to",Ngerulmud,Jakarta
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tehran, then Palau corresponds to",Ngerulmud,Tehran
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Nairobi, then Palau corresponds to",Ngerulmud,Nairobi
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tarawa, then Palau corresponds to",Ngerulmud,Tarawa
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Pristina, then Palau corresponds to",Ngerulmud,Pristina
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Vientiane, then Palau corresponds to",Ngerulmud,Vientiane
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Beirut, then Palau corresponds to",Ngerulmud,Beirut
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Maseru, then Palau corresponds to",Ngerulmud,Maseru
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Monrovia, then Palau corresponds to",Ngerulmud,Monrovia
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tripoli, then Palau corresponds to",Ngerulmud,Tripoli
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Vaduz, then Palau corresponds to",Ngerulmud,Vaduz
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Skopje, then Palau corresponds to",Ngerulmud,Skopje
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Bamako, then Palau corresponds to",Ngerulmud,Bamako
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Valletta, then Palau corresponds to",Ngerulmud,Valletta
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Podgorica, then Palau corresponds to",Ngerulmud,Podgorica
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Plymouth, then Palau corresponds to",Ngerulmud,Plymouth
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Rabat, then Palau corresponds to",Ngerulmud,Rabat
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Windhoek, then Palau corresponds to",Ngerulmud,Windhoek
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Niamey, then Palau corresponds to",Ngerulmud,Niamey
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Abuja, then Palau corresponds to",Ngerulmud,Abuja
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Alofi, then Palau corresponds to",Ngerulmud,Alofi
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Asunción, then Palau corresponds to",Ngerulmud,Asunción
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Warsaw, then Palau corresponds to",Ngerulmud,Warsaw
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Lisbon, then Palau corresponds to",Ngerulmud,Lisbon
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Bucharest, then Palau corresponds to",Ngerulmud,Bucharest
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Kigali, then Palau corresponds to",Ngerulmud,Kigali
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Dakar, then Palau corresponds to",Ngerulmud,Dakar
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Hargeisa, then Palau corresponds to",Ngerulmud,Hargeisa
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Paramaribo, then Palau corresponds to",Ngerulmud,Paramaribo
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Dodoma, then Palau corresponds to",Ngerulmud,Dodoma
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Bangkok, then Palau corresponds to",Ngerulmud,Bangkok
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Lomé, then Palau corresponds to",Ngerulmud,Lomé
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Tunis, then Palau corresponds to",Ngerulmud,Tunis
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Ankara, then Palau corresponds to",Ngerulmud,Ankara
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Funafuti, then Palau corresponds to",Ngerulmud,Funafuti
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Kampala, then Palau corresponds to",Ngerulmud,Kampala
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Montevideo, then Palau corresponds to",Ngerulmud,Montevideo
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Caracas, then Palau corresponds to",Ngerulmud,Caracas
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Sanaá, then Palau corresponds to",Ngerulmud,Sanaá
"If Guinea corresponds to Conakry, then Palau corresponds to","If Guinea corresponds to Lusaka, then Palau corresponds to",Ngerulmud,Lusaka
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Kabul, then Aruba corresponds to",Oranjestad,Kabul
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Luanda, then Aruba corresponds to",Oranjestad,Luanda
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Vienna, then Aruba corresponds to",Oranjestad,Vienna
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Baku, then Aruba corresponds to",Oranjestad,Baku
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Manama, then Aruba corresponds to",Oranjestad,Manama
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Brussels, then Aruba corresponds to",Oranjestad,Brussels
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Sucre, then Aruba corresponds to",Oranjestad,Sucre
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Ottawa, then Aruba corresponds to",Oranjestad,Ottawa
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Santiago, then Aruba corresponds to",Oranjestad,Santiago
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Beijing, then Aruba corresponds to",Oranjestad,Beijing
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Moroni, then Aruba corresponds to",Oranjestad,Moroni
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Copenhagen, then Aruba corresponds to",Oranjestad,Copenhagen
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Roseau, then Aruba corresponds to",Oranjestad,Roseau
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Cairo, then Aruba corresponds to",Oranjestad,Cairo
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Suva, then Aruba corresponds to",Oranjestad,Suva
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Berlin, then Aruba corresponds to",Oranjestad,Berlin
"If Guyana corresponds to Georgetown, then Aruba corresponds to","If Guyana corresponds to Accra, then Aruba corresponds to",Oranjestad,Accra
