clean,corrupt,predict,corrupt_labels
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Greece corresponds to",Asmara,Athens
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Honduras corresponds to",Asmara,Tegucigalpa
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Iraq corresponds to",Asmara,Baghdad
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Jamaica corresponds to",Asmara,Kingston
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Kosovo corresponds to",Asmara,Pristina
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Lebanon corresponds to",Asmara,Beirut
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Lesotho corresponds to",Asmara,Maseru
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Liberia corresponds to",Asmara,Monrovia
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Liechtenstein corresponds to",Asmara,Vaduz
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Macedonia corresponds to",Asmara,Skopje
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Maldives corresponds to",Asmara,Malé
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Moldova corresponds to",Asmara,Chisinau
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Mongolia corresponds to",Asmara,Ulaanbaatar
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Nauru corresponds to",Asmara,Yaren
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Nepal corresponds to",Asmara,Kathmandu
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Netherlands corresponds to",Asmara,Amsterdam
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Nicaragua corresponds to",Asmara,Managua
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Nigeria corresponds to",Asmara,Abuja
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Paraguay corresponds to",Asmara,Asunción
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Philippines corresponds to",Asmara,Manila
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Rwanda corresponds to",Asmara,Kigali
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Scotland corresponds to",Asmara,Edinburgh
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Slovakia corresponds to",Asmara,Bratislava
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Slovenia corresponds to",Asmara,Ljubljana
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Somalia corresponds to",Asmara,Mogadishu
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Suriname corresponds to",Asmara,Paramaribo
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Tanzania corresponds to",Asmara,Dodoma
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Tonga corresponds to",Asmara,Nukuʻalofa
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Tunisia corresponds to",Asmara,Tunis
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Turkmenistan corresponds to",Asmara,Ashgabat
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Tuvalu corresponds to",Asmara,Funafuti
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Uganda corresponds to",Asmara,Kampala
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Uruguay corresponds to",Asmara,Montevideo
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Venezuela corresponds to",Asmara,Caracas
"If Indonesia corresponds to Jakarta, then Eritrea corresponds to","If Indonesia corresponds to Jakarta, then Zambia corresponds to",Asmara,Lusaka
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Afghanistan corresponds to",Pristina,Kabul
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Albania corresponds to",Pristina,Tirana
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Algeria corresponds to",Pristina,Algiers
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Azerbaijan corresponds to",Pristina,Baku
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Bahamas corresponds to",Pristina,Nassau
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Bahrain corresponds to",Pristina,Manama
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Barbados corresponds to",Pristina,Bridgetown
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Bermuda corresponds to",Pristina,Hamilton
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Bolivia corresponds to",Pristina,Sucre
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Bulgaria corresponds to",Pristina,Sofia
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Burundi corresponds to",Pristina,Bujumbura
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Cameroon corresponds to",Pristina,Yaoundé
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Colombia corresponds to",Pristina,Bogotá
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Comoros corresponds to",Pristina,Moroni
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Croatia corresponds to",Pristina,Zagreb
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Dominica corresponds to",Pristina,Roseau
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Eritrea corresponds to",Pristina,Asmara
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Estonia corresponds to",Pristina,Tallinn
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Gambia corresponds to",Pristina,Banjul
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Gibraltar corresponds to",Pristina,Gibraltar
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Greece corresponds to",Pristina,Athens
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Honduras corresponds to",Pristina,Tegucigalpa
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Indonesia corresponds to",Pristina,Jakarta
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Iraq corresponds to",Pristina,Baghdad
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Jamaica corresponds to",Pristina,Kingston
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Lebanon corresponds to",Pristina,Beirut
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Lesotho corresponds to",Pristina,Maseru
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Liberia corresponds to",Pristina,Monrovia
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Liechtenstein corresponds to",Pristina,Vaduz
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Macedonia corresponds to",Pristina,Skopje
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Maldives corresponds to",Pristina,Malé
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Moldova corresponds to",Pristina,Chisinau
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Mongolia corresponds to",Pristina,Ulaanbaatar
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Nauru corresponds to",Pristina,Yaren
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Nepal corresponds to",Pristina,Kathmandu
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Netherlands corresponds to",Pristina,Amsterdam
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Nicaragua corresponds to",Pristina,Managua
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Nigeria corresponds to",Pristina,Abuja
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Paraguay corresponds to",Pristina,Asunción
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Philippines corresponds to",Pristina,Manila
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Rwanda corresponds to",Pristina,Kigali
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Scotland corresponds to",Pristina,Edinburgh
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Slovakia corresponds to",Pristina,Bratislava
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Slovenia corresponds to",Pristina,Ljubljana
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Somalia corresponds to",Pristina,Mogadishu
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Suriname corresponds to",Pristina,Paramaribo
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Tanzania corresponds to",Pristina,Dodoma
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Tonga corresponds to",Pristina,Nukuʻalofa
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Tunisia corresponds to",Pristina,Tunis
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Turkmenistan corresponds to",Pristina,Ashgabat
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Tuvalu corresponds to",Pristina,Funafuti
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Uganda corresponds to",Pristina,Kampala
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Uruguay corresponds to",Pristina,Montevideo
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Venezuela corresponds to",Pristina,Caracas
"If Iran corresponds to Tehran, then Kosovo corresponds to","If Iran corresponds to Tehran, then Zambia corresponds to",Pristina,Lusaka
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Afghanistan corresponds to",Montevideo,Kabul
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Albania corresponds to",Montevideo,Tirana
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Algeria corresponds to",Montevideo,Algiers
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Azerbaijan corresponds to",Montevideo,Baku
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Bahamas corresponds to",Montevideo,Nassau
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Bahrain corresponds to",Montevideo,Manama
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Barbados corresponds to",Montevideo,Bridgetown
"If Iraq corresponds to Baghdad, then Uruguay corresponds to","If Iraq corresponds to Baghdad, then Bermuda corresponds to",Montevideo,Hamilton
